date,fr_gb,gb_fr,fr_cwe,cwe_fr,fr_ch,ch_fr,fr_it,it_fr,fr_es,es_fr,export_france,import_france
2021-10-02,1029.0,-15.0,616.9,-1912.0,3104.6,-12.6,2791.0,0.0,2200.0,-42.5,9740.0,-1981.0
2021-10-03,1014.0,-1414.0,85.3,-3244.3,3120.0,0.0,3291.0,0.0,1400.0,0.0,8910.0,-4658.0
2008-05-30,1995.0,0.0,3781.0,-823.0,3218.0,-1311.0,2130.0,-300.0,1004.0,-15.0,12128.0,-2449.0
2021-10-04,1014.0,-1368.0,800.75,-1733.7,3237.4,-17.5,3240.0,0.0,1000.0,0.0,9291.0,-3118.0
2008-05-31,1998.0,0.0,2551.0,-1134.0,3247.0,-1569.0,2049.0,-500.0,547.0,-446.0,10392.0,-3649.0
2008-06-01,1998.0,0.0,2377.0,-432.0,2713.0,-990.0,2006.0,-15.0,1004.0,-15.0,10098.0,-1452.0
2021-10-05,1014.0,-199.0,1909.9,-586.7,2973.5,-264.6,3277.0,0.0,1750.0,0.0,10923.0,-1049.0
2008-06-02,1998.0,0.0,4178.0,-595.0,2999.0,-777.0,1664.0,-290.0,1004.0,-15.0,11843.0,-1677.0
2021-10-06,1014.0,-1538.0,1456.7,-892.5,3219.9,0.0,3881.0,0.0,1500.0,0.0,11070.0,-2430.0
2008-06-03,1848.0,-144.0,2961.0,-690.0,3073.0,-871.0,1537.0,-39.0,312.0,-521.0,9731.0,-2265.0
2021-10-07,697.0,-295.0,1220.5,-1790.45,3540.0,-998.6,3477.0,0.0,1216.1,0.0,10150.0,-3083.0
2021-10-08,1014.0,0.0,0.0,-733.8,2229.5,-0.1,2700.0,0.0,1550.0,0.0,7493.0,-733.0
2021-10-09,1014.0,0.0,153.7,-2156.8,2667.6,-746.9,2700.0,0.0,1550.0,0.0,8084.0,-2902.0
2021-10-10,1013.0,0.0,581.9,-368.3,2504.1,-237.0,2700.0,-60.0,1650.0,-154.5,8448.0,-819.0
2021-10-11,814.0,-449.0,278.9,-2140.4,3173.6,-187.4,2700.5,-0.5,233.2,-472.2,7198.0,-3248.0
2021-10-12,1014.0,-59.0,881.05,-2406.95,3220.0,0.0,2700.0,0.0,1500.0,0.0,9315.0,-2465.0
2021-10-13,1014.0,0.0,600.8,-4802.4,3430.9,-238.2,2700.0,0.0,1550.0,-519.9,9294.0,-5559.0
2021-10-14,1014.0,0.0,0.0,-5149.65,2812.7,-50.1,2625.6,0.0,1700.0,-87.2,8151.0,-5286.0
2021-10-15,817.0,-115.0,2.0,-4686.45,2313.0,-91.8,1823.0,-271.9,1550.0,0.0,6505.0,-5163.0
2021-10-16,1014.0,0.0,0.8,-3126.4,2978.0,-180.7,3100.0,-92.7,1400.0,-161.0,8492.0,-3559.0
2021-10-17,1014.0,0.0,193.5,-4109.9,2354.0,-568.4,3239.0,-16.3,1624.4,-24.4,8424.0,-4717.0
2021-10-18,1014.0,-300.0,0.0,-2999.0,3036.9,-21.2,3174.0,0.0,1600.0,0.0,8824.0,-3320.0
2021-10-19,1014.0,0.0,14.05,-1757.15,3020.0,0.0,3556.0,0.0,1600.0,0.0,9204.0,-1757.0
2021-10-20,1014.0,-1243.0,1172.2,-1571.3,3020.0,0.0,3461.0,0.0,1750.0,0.0,10417.0,-2814.0
2021-10-21,1511.0,-1769.0,1795.9,-9.0,3020.0,0.0,3381.0,0.0,1400.0,0.0,11107.0,-1778.0
2021-10-22,1205.0,-2541.0,0.0,-2509.6,3003.0,-952.5,3461.0,-6.8,0.0,-700.0,7669.0,-6708.0
2021-10-23,1994.0,0.0,100.0,-4028.4,3149.0,-758.1,3319.7,-4.0,3.0,-1100.0,8565.0,-5890.0
2021-10-24,1008.0,-2166.0,0.0,-3488.9,3167.0,-186.8,2692.4,-65.3,1701.0,-67.4,8568.0,-5972.0
2021-10-25,951.0,-1961.0,0.0,-4858.0,3220.0,0.0,3758.0,0.0,1500.0,-200.0,9429.0,-7019.0
2021-10-26,1565.0,-413.0,0.0,-4917.15,3166.2,-70.8,2381.6,-132.7,1928.0,0.0,9040.0,-5532.0
2021-10-27,509.0,-1666.0,0.0,-4622.9,3255.0,-1300.0,3644.0,-35.0,2000.0,0.0,9408.0,-7623.0
2021-10-28,1160.0,-1750.0,606.1,-4270.1,3220.0,0.0,3921.0,0.0,2728.0,0.0,11635.0,-6020.0
2021-10-29,1883.0,-543.0,0.0,-3646.0,3220.9,-0.9,3467.3,-4.2,1924.6,-897.6,10494.0,-5090.0
2021-10-30,2014.0,-427.0,0.0,-2134.0,3000.0,-8.0,3276.7,-0.7,2575.1,-927.4,10865.0,-3496.0
2021-10-31,2014.0,-1088.0,1654.65,-75.0,3020.0,0.0,3007.0,0.0,0.0,-1343.5,9695.0,-2506.0
2021-11-01,1788.0,-3124.0,1854.6,-249.95,3020.0,0.0,2609.0,0.0,2151.9,-486.5,11422.0,-3859.0
2021-11-02,2014.0,0.0,2799.9,-223.7,3043.0,-89.9,1214.7,-57.1,522.0,-3422.0,9592.0,-3791.0
2021-11-03,1482.0,-1519.0,795.35,-1377.9,3006.4,-8.1,2461.3,-64.3,0.0,-2867.0,7744.0,-5835.0
2021-11-04,2147.0,-641.0,1162.3,-4704.1,2999.7,-128.2,860.6,-37.2,406.7,-1044.6,7574.0,-6554.0
2021-11-05,1379.0,-2011.0,2.5,-4488.0,3049.9,-277.6,2080.0,0.0,44.0,-2244.0,6554.0,-9020.0
2021-11-06,1700.0,-201.0,0.0,-5873.9,3249.8,-29.8,2370.0,0.0,0.3,-2250.1,7319.0,-8353.0
2021-11-07,1422.0,-2796.0,0.0,-8083.7,3227.3,-34.7,2082.0,-14.7,969.9,-33.6,7700.0,-10960.0
2021-11-08,1914.0,0.0,0.0,-4675.4,3218.6,-18.6,1867.0,-20.6,500.0,-3283.0,7499.0,-7996.0
2021-11-09,1477.0,-2058.0,575.35,-7543.1,3385.0,-189.5,1695.0,0.0,0.0,-1349.8,7132.0,-11139.0
2021-11-10,415.0,-1525.0,0.0,-1949.0,3205.9,-1225.8,45.0,-963.0,1553.4,-994.3,5218.0,-6656.0
2021-11-11,1990.0,-848.0,651.7,-1976.4,3200.0,-280.9,3075.7,-42.7,12.7,-2787.7,8928.0,-5933.0
2021-11-12,1276.0,-2123.0,0.0,-7034.2,3210.9,-845.4,188.0,-167.0,3330.0,-330.0,8004.0,-10499.0
2021-11-13,1640.0,-2388.0,0.0,-7505.1,3200.5,-0.5,2509.0,0.0,3200.0,-150.0,10549.0,-10043.0
2021-11-14,2013.0,-8.0,241.2,-7884.3,3186.0,-273.9,1983.5,-41.1,1396.6,0.0,8819.0,-8206.0
2021-11-15,1526.0,-1947.0,32.9,-5894.7,3155.4,-383.0,2050.0,-238.4,293.5,-468.7,7056.0,-8930.0
2021-11-16,1516.0,-1230.0,469.05,-5849.1,2161.2,-415.2,2701.0,0.0,0.0,-812.0,6847.0,-8306.0
2021-11-17,717.0,-706.0,312.5,-4569.7,2644.0,-108.2,2936.0,-292.1,209.5,-659.6,6818.0,-6334.0
2021-11-18,382.0,-1918.0,0.0,-4528.5,2716.7,-419.8,3840.0,0.0,0.0,-2400.0,6938.0,-9265.0
2021-11-19,305.0,-1963.0,0.0,-2728.1,2705.2,-0.3,2482.0,-39.0,812.0,-103.0,6304.0,-4833.0
2021-02-02,3014.0,0.0,7133.2,-76.8,2407.0,0.0,3224.0,0.0,8.6,-2258.6,15786.0,-2334.0
2021-11-20,1138.0,-1930.0,0.0,-1987.9,3380.8,-239.1,45.0,-459.5,182.7,-2497.0,4745.0,-7112.0
2021-11-21,308.0,-1638.0,0.0,-2261.0,3253.6,-897.3,367.5,-1205.5,3494.7,-894.7,7422.0,-6895.0
2021-11-22,1364.0,-1431.0,6.1,-6248.75,2954.8,-385.2,1382.8,0.0,2913.0,-97.0,8619.0,-8161.0
2021-11-23,779.0,-2242.0,350.0,-7002.0,3369.0,-169.0,290.9,-0.6,1537.0,0.0,6325.0,-9413.0
2021-11-24,575.0,-2147.0,202.0,-4833.1,743.2,-1096.4,1306.4,0.0,150.0,-2150.0,2976.0,-10226.0
2021-11-25,184.0,-2082.0,0.0,-5612.4,2947.6,-647.3,45.2,-897.1,386.6,-2486.6,3562.0,-11724.0
2021-11-26,308.0,-1980.0,0.0,-1742.9,1667.3,-964.4,102.1,-1205.0,428.0,-2728.0,2505.0,-8619.0
2021-11-27,900.0,-1785.0,0.0,-6469.8,3006.4,-420.0,3006.0,-15.0,213.0,-2913.0,7125.0,-11602.0
2021-11-28,1838.0,-1045.0,0.0,-6927.9,2279.0,-662.9,809.2,0.0,0.0,-2913.0,4926.0,-11547.0
2021-11-29,55.0,-1959.0,19.3,-5645.0,2058.0,-472.5,949.0,-254.2,121.0,-2821.0,3202.0,-11151.0
2021-11-30,0.0,-2014.0,0.0,-3113.2,1730.4,-834.9,2099.5,0.0,68.1,-2518.1,3897.0,-8479.0
2021-12-01,1069.0,-1576.0,0.0,-7424.0,2967.3,-28.7,2514.0,0.0,1750.0,-500.0,8300.0,-9528.0
2021-12-02,230.0,-1873.0,0.0,-3617.0,3177.5,-689.4,1124.0,-143.2,637.0,-3237.0,5168.0,-9559.0
2021-12-03,2610.0,-596.0,0.0,-3550.0,2954.0,-1799.7,1730.5,-213.3,0.0,-2682.0,7294.0,-8840.0
2021-12-04,2008.0,-358.0,69.05,-5699.45,3200.0,-76.3,2623.4,-372.1,447.0,-917.3,8347.0,-7422.0
2021-12-05,1212.0,-2181.0,0.0,-4579.6,3172.5,-399.9,1346.7,-71.3,122.0,-1400.0,5852.0,-8630.0
2021-12-06,1594.0,-2013.0,161.7,-3686.65,1352.0,-1166.1,47.8,-824.2,0.0,-2400.0,3154.0,-10089.0
2021-12-07,2371.0,-1341.0,3.0,-4287.1,3119.0,-110.7,175.4,-7.7,404.6,-1912.4,6072.0,-7657.0
2021-12-08,214.0,-2016.0,0.0,-4822.8,1938.7,-1713.4,885.2,0.0,0.0,-2636.0,3037.0,-11187.0
2021-12-09,954.0,-2237.0,0.0,-5188.2,2031.5,-673.9,763.4,-20.0,0.0,-3237.0,3748.0,-11355.0
2021-12-10,1651.0,-1159.0,0.0,-3854.1,3200.0,-12.0,1784.8,0.0,430.0,-3330.0,7065.0,-8355.0
2021-12-11,1904.0,-357.0,0.0,-4926.2,2848.3,-392.0,1706.7,0.0,0.0,-3237.0,6458.0,-8912.0
2021-12-12,1892.0,-790.0,0.0,-5085.9,2153.2,-486.2,365.0,-1193.8,1500.0,-585.0,5910.0,-8139.0
2021-12-13,1672.0,-1945.0,454.8,-4154.8,1511.7,-1193.9,1344.7,-501.0,0.0,-2350.0,4981.0,-10143.0
2021-12-14,263.0,-1168.0,291.1,-2081.4,1385.3,-344.1,95.1,-1205.1,0.0,-1156.0,2034.0,-5954.0
2021-12-15,49.0,-1962.0,0.0,-3154.4,571.7,-606.7,496.6,-319.7,473.0,-535.7,1589.0,-6576.0
2021-12-16,712.0,-2511.0,170.9,-3751.2,1175.8,-1292.7,591.9,-177.1,400.0,-2200.0,3048.0,-9931.0
2021-12-17,2014.0,0.0,178.2,-3435.35,2690.3,-862.5,633.1,-25.4,148.5,-2497.0,5663.0,-6819.0
2021-12-18,2313.0,-1163.0,25.0,-8299.55,1170.0,-2125.2,2185.0,-10.1,10.1,-2160.1,5703.0,-13757.0
2021-12-19,1750.0,-707.0,2.7,-3176.8,615.1,-468.4,188.5,-1205.5,282.7,-2826.7,2837.0,-8382.0
2021-12-20,1444.0,-2431.0,0.0,-7287.1,1122.6,-617.4,72.8,-1209.0,592.7,-385.5,3230.0,-11929.0
2021-12-21,382.0,-1744.0,0.1,-7297.4,642.6,-2046.0,1240.7,-49.2,350.1,-3200.1,2614.0,-14336.0
2021-12-22,690.0,-1460.0,0.0,-6323.0,220.4,-863.6,228.8,-702.8,548.1,-3098.0,1686.0,-12446.0
2021-12-23,1134.0,-1557.0,0.0,-6718.1,1029.5,-1146.4,1456.0,-398.7,652.0,-3052.0,4271.0,-12871.0
2021-12-24,1148.0,-1405.0,0.0,-6263.4,1261.1,-288.9,842.2,0.0,234.7,-3134.7,3485.0,-11090.0
2021-12-25,314.0,-2194.0,338.75,-7203.55,2945.2,-383.1,2026.4,-40.0,148.7,-121.8,5771.0,-9941.0
2021-12-26,928.0,-2235.0,847.0,-5360.5,2830.2,-754.2,664.0,0.0,3023.3,-389.6,8292.0,-8738.0
2021-12-27,962.0,-946.0,2494.55,-951.95,3211.9,-143.0,2643.9,-27.9,0.0,-3098.0,9310.0,-5165.0
2021-12-28,2029.0,-15.0,5028.6,-674.5,3200.0,0.0,2182.0,0.0,5.0,-3705.0,12444.0,-4394.0
2021-12-29,2029.0,-15.0,2544.6,-964.1,3206.3,-36.3,1847.0,0.0,605.2,-1107.1,10231.0,-2122.0
2021-12-30,1723.0,-2041.0,113.0,-615.2,3125.2,0.0,1847.0,0.0,2913.0,0.0,9721.0,-2656.0
2021-12-31,929.0,-1921.0,0.0,-3984.1,3200.0,0.0,3049.0,0.0,3052.0,0.0,10230.0,-5905.0
2008-06-04,1908.0,0.0,3973.0,-782.0,3031.0,-1495.0,1385.0,0.0,1003.0,-15.0,11300.0,-2292.0
2008-06-05,1998.0,0.0,4660.0,-480.0,3203.0,-827.0,957.0,-818.0,968.0,-22.0,11786.0,-2147.0
2008-06-06,1998.0,0.0,3527.0,-1491.0,3000.0,-1501.0,1033.0,-145.0,1008.0,-27.0,10566.0,-3164.0
2008-06-07,1998.0,0.0,3064.0,-2249.0,3026.0,-1121.0,1557.0,0.0,408.0,-707.0,10053.0,-4077.0
2008-06-08,1998.0,0.0,2601.0,-1481.0,3026.0,-1013.0,1494.0,-400.0,928.0,-81.0,10047.0,-2975.0
2008-06-09,1398.0,0.0,2788.0,-1297.0,3026.0,-927.0,1900.0,-165.0,963.0,-132.0,10075.0,-2521.0
2008-06-10,1098.0,-83.0,2820.0,-756.0,2980.0,-944.0,1517.0,-460.0,302.0,-609.0,8717.0,-2852.0
2008-06-11,998.0,0.0,2139.0,-2130.0,2992.0,-3214.0,1326.0,-367.0,302.0,-609.0,7757.0,-6320.0
2008-06-12,998.0,0.0,3220.0,-384.0,3107.0,-611.0,2009.0,-625.0,687.0,-96.0,10021.0,-1716.0
2008-06-13,998.0,0.0,3507.0,-490.0,3032.0,-437.0,1915.0,-590.0,1002.0,-16.0,10454.0,-1533.0
2008-06-14,1998.0,0.0,2657.0,-1344.0,2908.0,-452.0,2354.0,-150.0,547.0,-508.0,10464.0,-2454.0
2008-06-15,1998.0,0.0,3587.0,-411.0,2909.0,-288.0,2210.0,0.0,1002.0,-16.0,11706.0,-715.0
2008-06-16,1998.0,0.0,3759.0,-238.0,3109.0,-189.0,1369.0,-175.0,1002.0,-16.0,11237.0,-618.0
2008-06-17,1998.0,0.0,2397.0,-1225.0,2869.0,-1563.0,1975.0,-2120.0,301.0,-619.0,9540.0,-5527.0
2008-06-18,1998.0,0.0,4434.0,-73.0,2924.0,-125.0,1591.0,-203.0,1062.0,-76.0,12009.0,-477.0
2008-06-19,1998.0,0.0,3169.0,-619.0,2972.0,-396.0,2254.0,0.0,497.0,-445.0,10890.0,-1460.0
2008-06-20,1924.0,-50.0,3589.0,-265.0,2816.0,-612.0,2249.0,0.0,522.0,-628.0,11100.0,-1555.0
2008-06-21,1997.0,0.0,3731.0,-578.0,3352.0,-995.0,2404.0,0.0,301.0,-619.0,11785.0,-2192.0
2008-06-22,1997.0,0.0,3474.0,-1578.0,2960.0,-1066.0,2230.0,0.0,819.0,-165.0,11480.0,-2809.0
2008-06-23,1615.0,0.0,3748.0,-755.0,2930.0,-355.0,2304.0,-50.0,1315.0,-145.0,11912.0,-1305.0
2008-06-24,1498.0,0.0,3855.0,-454.0,2994.0,-122.0,2152.0,-175.0,1202.0,-32.0,11701.0,-783.0
2008-06-25,1498.0,0.0,2947.0,-953.0,2969.0,-267.0,2254.0,-75.0,302.0,-467.0,9970.0,-1762.0
2008-06-26,1498.0,0.0,3928.0,-697.0,2862.0,-558.0,2253.0,0.0,300.0,-333.0,10841.0,-1588.0
2008-06-27,1998.0,0.0,973.0,-2325.0,2862.0,-2879.0,2498.0,-380.0,300.0,-300.0,8631.0,-5884.0
2008-06-28,1998.0,0.0,3062.0,-352.0,3051.0,-474.0,2253.0,0.0,1200.0,0.0,11564.0,-826.0
2008-06-29,1998.0,0.0,2468.0,-709.0,3051.0,-659.0,2253.0,0.0,1115.0,-50.0,10885.0,-1418.0
2008-06-30,1998.0,0.0,1681.0,-2295.0,3340.0,-1902.0,1802.0,-590.0,560.0,-519.0,9381.0,-5306.0
2008-07-01,1814.0,-144.0,3352.0,-624.0,3008.0,-697.0,2185.0,-495.0,550.0,-566.0,10909.0,-2526.0
2008-07-02,1999.0,0.0,2390.0,-1042.0,3049.0,-1070.0,1964.0,-625.0,1223.0,-23.0,10625.0,-2760.0
2008-07-03,1599.0,-152.0,1489.0,-964.0,2954.0,-1361.0,2351.0,-300.0,303.0,-633.0,8696.0,-3410.0
2008-07-04,1999.0,0.0,2413.0,-1000.0,3029.0,-686.0,2031.0,-378.0,1206.0,-38.0,10678.0,-2102.0
2008-07-05,1999.0,0.0,2369.0,-937.0,2858.0,-748.0,2276.0,-20.0,996.0,-121.0,10498.0,-1826.0
2008-07-06,1999.0,0.0,3354.0,-410.0,3033.0,-734.0,2256.0,0.0,1206.0,-36.0,11848.0,-1180.0
2008-07-07,1999.0,0.0,3046.0,-343.0,2937.0,-1302.0,2205.0,-25.0,1206.0,-36.0,11393.0,-1706.0
2008-07-08,1999.0,0.0,2015.0,-1892.0,2858.0,-1230.0,2256.0,0.0,1124.0,-348.0,10252.0,-3470.0
2008-07-09,1999.0,0.0,1856.0,-1329.0,2838.0,-2532.0,2406.0,0.0,737.0,-137.0,9836.0,-3998.0
2008-07-10,1999.0,0.0,1503.0,-3167.0,2798.0,-3420.0,2624.0,-620.0,302.0,-531.0,9226.0,-7738.0
2008-07-11,1999.0,0.0,1878.0,-2160.0,2798.0,-2548.0,2604.0,-600.0,302.0,-532.0,9581.0,-5840.0
2008-07-12,1999.0,0.0,2148.0,-1184.0,2755.0,-1600.0,2254.0,0.0,1203.0,-21.0,10359.0,-2805.0
2008-07-13,1999.0,0.0,2182.0,-899.0,2735.0,-2348.0,2254.0,0.0,987.0,-71.0,10157.0,-3318.0
2008-07-14,1999.0,-32.833,3485.0,-30.0,2735.0,-723.0,2172.0,-100.0,1203.0,-21.0,11594.0,-906.833
2008-07-15,1999.0,0.0,3263.0,-558.0,2736.0,-310.0,2096.0,-65.0,1203.0,-21.0,11297.0,-954.0
2008-07-16,1999.0,0.0,3130.0,-479.0,2956.0,-325.0,2179.0,-170.0,1203.0,-21.0,11467.0,-995.0
2008-07-17,1999.0,0.0,3152.0,-1030.0,2856.0,-939.0,2170.0,-50.0,1203.0,-27.0,11380.0,-2046.0
2008-07-18,1999.0,0.0,1785.0,-2038.0,2890.0,-2640.0,2514.0,-950.0,302.0,-508.0,9490.0,-6136.0
2008-07-19,1700.002,-200.0,3784.0,-482.0,2913.0,-146.0,2069.0,0.0,1203.0,-27.0,11669.002,-855.0
2008-07-20,1500.0,0.0,3435.0,-47.0,2829.0,-358.0,2187.0,0.0,1203.0,-27.0,11154.0,-432.0
2008-07-21,1500.0,0.0,2159.0,-2828.0,2228.0,-410.0,2255.0,0.0,1203.0,-27.0,9345.0,-3265.0
2008-07-22,1495.0,0.0,2058.0,-1118.0,2863.0,-306.0,2220.0,-200.0,1203.0,-27.0,9839.0,-1651.0
2008-07-23,1498.0,0.0,3919.0,-750.0,2838.0,-302.0,2077.0,-536.0,1203.0,-27.0,11535.0,-1615.0
2008-07-24,1986.0,0.0,2215.0,-2116.0,2788.0,-834.0,2405.0,0.0,302.0,-620.0,9696.0,-3570.0
2008-07-25,1999.0,0.0,1831.0,-2385.0,2893.0,-409.0,2255.0,0.0,1205.0,-26.0,10183.0,-2820.0
2008-07-26,1999.0,0.0,1557.0,-2255.0,2973.0,-791.0,2455.0,-200.0,1212.0,-33.0,10196.0,-3279.0
2008-07-27,1999.0,0.0,1730.0,-1487.0,2973.0,-632.0,2255.0,0.0,1205.0,-26.0,10162.0,-2145.0
2008-07-28,1999.0,0.0,2072.0,-1722.0,2973.0,-837.0,2180.0,0.0,1205.0,-26.0,10429.0,-2585.0
2008-07-29,1999.0,0.0,2657.0,-1261.0,3073.0,-625.0,2255.0,0.0,1205.0,-26.0,11189.0,-1912.0
2008-07-30,1999.0,0.0,2110.0,-2621.0,2973.0,-835.0,2255.0,0.0,1205.0,-26.0,10542.0,-3482.0
2008-07-31,1999.0,0.0,1921.0,-2579.0,2988.0,-772.0,2255.0,0.0,1155.0,-58.0,10318.0,-3409.0
2008-08-01,1499.998,0.0,2390.0,-1806.0,3254.0,-604.0,2189.0,-90.0,1205.0,-28.0,10537.998,-2528.0
2008-08-02,1500.0,0.0,3052.0,-711.0,3019.0,-208.0,2255.0,0.0,1205.0,-28.0,11031.0,-947.0
2008-08-03,1500.0,0.0,2987.0,-1425.0,2541.0,-283.0,2187.0,0.0,1205.0,-28.0,10420.0,-1736.0
2008-08-04,1500.0,0.0,2257.0,-1172.0,2953.0,-316.0,2255.0,0.0,1205.0,-28.0,10170.0,-1516.0
2008-08-05,1497.0,0.0,2513.0,-1225.0,3113.0,-250.0,1255.0,0.0,528.0,-51.0,8906.0,-1526.0
2008-08-06,1497.0,0.0,3382.0,-133.0,3114.0,-68.0,1255.0,0.0,305.0,-28.0,9553.0,-229.0
2008-08-07,1497.0,0.0,3703.0,-750.0,3111.0,-267.0,1256.0,0.0,504.0,-22.0,10071.0,-1039.0
2008-08-08,1497.0,0.0,4151.0,-17.0,3056.0,-103.0,1256.0,0.0,304.0,-22.0,10264.0,-142.0
2008-08-09,1497.0,0.0,3922.0,-887.0,2924.0,-205.0,1256.0,0.0,504.0,-22.0,10103.0,-1114.0
2008-08-10,1434.0,0.0,2612.0,-863.0,2724.0,-256.0,1256.0,0.0,304.0,-22.0,8330.0,-1141.0
2008-08-11,1536.001,0.0,3377.0,-709.0,2894.0,-1124.0,1406.0,0.0,408.0,-294.0,9621.001,-2127.0
2008-08-12,1981.0,0.0,3433.0,-55.0,2983.0,-40.0,1256.0,0.0,304.0,-22.0,9957.0,-117.0
2008-08-13,1998.0,0.0,4132.0,-50.0,2995.0,-40.0,1256.0,0.0,304.0,-22.0,10685.0,-112.0
2008-08-14,1998.0,0.0,3339.0,-452.0,2724.0,-221.0,1255.0,0.0,500.0,0.0,9816.0,-673.0
2008-08-15,1998.0,0.0,3585.0,-170.0,3017.0,-48.0,1255.0,0.0,300.0,0.0,10155.0,-218.0
2008-08-16,1998.0,0.0,3987.0,-760.0,3108.0,-525.0,2404.0,0.0,500.0,0.0,11997.0,-1285.0
2008-08-17,1998.0,0.0,2044.0,-1432.0,2063.0,-111.0,2254.0,0.0,300.0,0.0,8659.0,-1543.0
2021-06-16,2538.0,-1150.0,3635.85,-425.0,2954.7,-732.25,704.0,-25.7,1750.0,0.0,11581.0,-2332.0
2008-08-18,1998.0,0.0,3281.0,-770.0,2938.0,-122.0,2255.0,0.0,1200.0,0.0,11672.0,-892.0
2008-08-19,1998.0,0.0,3399.0,-50.0,2937.0,-31.0,1055.0,0.0,1195.0,0.0,10584.0,-81.0
2008-08-20,1998.0,0.0,2802.0,-1792.0,2909.0,-938.0,1205.0,0.0,300.0,-300.0,9214.0,-3030.0
2008-08-21,1998.0,0.0,3596.0,-697.0,2909.0,-211.0,1057.0,0.0,1186.0,-31.0,10746.0,-939.0
2008-08-22,1998.0,0.0,3548.0,-643.0,2940.0,-31.0,1057.0,0.0,1203.0,-77.0,10746.0,-751.0
2008-08-23,1998.0,0.0,2371.0,-589.0,2958.0,-346.0,1207.0,0.0,407.0,-717.0,8941.0,-1652.0
2008-08-24,1998.0,0.0,2917.0,-2203.0,2969.0,-487.0,1927.0,0.0,1203.0,-33.0,11014.0,-2723.0
2008-08-25,1206.0,-156.0,1445.0,-815.0,2928.0,-2261.0,1534.0,0.0,452.0,-537.0,7565.0,-3769.0
2008-08-26,1948.0,0.0,2340.0,-545.0,2969.0,-172.0,1957.0,0.0,1103.0,-109.0,10317.0,-826.0
2008-08-27,1767.0,-363.167,1609.0,-1531.0,2958.0,-1868.0,1906.0,0.0,302.0,-632.0,8542.0,-4394.1669999999995
2008-08-28,1614.0,-75.0,1627.0,-1600.0,2968.0,-202.0,1951.0,0.0,1098.0,-38.0,9258.0,-1915.0
2008-08-29,1791.0,-69.625,2055.0,-1832.0,2960.0,-1565.0,2015.0,0.0,301.0,-591.0,9122.0,-4057.625
2008-08-30,1414.0,-125.0,2116.0,-1366.0,3029.0,-457.0,2252.0,0.0,1232.0,-116.0,10043.0,-2064.0
2008-08-31,1500.0,0.0,2748.0,-943.0,2929.0,-721.0,2252.0,0.0,1303.0,-33.0,10732.0,-1697.0
2008-09-01,1500.0,0.0,2391.0,-1131.0,2949.0,-800.0,2252.0,0.0,1303.0,-33.0,10395.0,-1964.0
2008-09-02,876.931,-269.0,2445.0,-742.0,2949.0,-829.0,2202.0,-250.0,889.0,-338.0,9361.931,-2428.0
2008-09-03,921.0,-188.0,1687.0,-1292.0,2966.0,-1491.0,2402.0,0.0,302.0,-626.0,8278.0,-3597.0
2008-09-04,1498.0,0.0,2742.0,-745.0,2949.0,-1231.0,2254.0,0.0,1304.0,-34.0,10747.0,-2010.0
2008-09-05,1498.0,0.0,3148.0,-222.0,2950.0,-822.0,2254.0,0.0,524.0,-468.0,10374.0,-1512.0
2008-09-06,1498.0,0.0,3188.0,-594.0,2968.0,-773.0,2254.0,0.0,1313.0,-179.0,11221.0,-1546.0
2008-09-07,1498.0,0.0,3313.0,-1392.0,2936.0,-1833.0,2254.0,0.0,1304.0,-34.0,11305.0,-3259.0
2008-09-08,1498.0,0.0,4143.0,-168.0,2936.0,-1995.0,1896.0,-446.0,1304.0,-34.0,11777.0,-2643.0
2008-09-09,1927.0,0.0,3044.0,-512.0,2936.0,-766.0,2254.0,0.0,874.0,-254.0,11035.0,-1532.0
2008-09-10,1935.0,0.0,3381.0,-779.0,2936.0,-1584.0,2454.0,-225.0,1304.0,-34.0,12010.0,-2622.0
2008-09-11,1698.0,0.0,2202.0,-1968.0,2916.0,-2912.0,2284.0,-50.0,116.0,-420.0,9216.0,-5350.0
2008-09-12,1998.0,0.0,3303.0,-719.0,2936.0,-2114.0,2255.0,0.0,1303.0,-31.0,11795.0,-2864.0
2008-09-13,1998.0,0.0,1154.0,-1354.0,2942.0,-2333.0,2255.0,0.0,899.0,-271.0,9248.0,-3958.0
2008-09-14,1998.0,0.0,1991.0,-1605.0,2942.0,-1974.0,2166.0,0.0,1043.0,-243.0,10140.0,-3822.0
2008-09-15,1823.0,0.0,2938.0,-913.0,2943.0,-1720.0,2019.0,-775.0,1103.0,-31.0,10826.0,-3439.0
2008-09-16,1673.0,-150.0,2634.0,-1864.0,2934.0,-1831.0,2171.0,-395.0,803.0,-545.0,10215.0,-4785.0
2018-09-10,1000.0,-326.0,5746.6,-433.55,2189.0,-145.0,2270.0,0.0,2200.0,-200.0,13405.0,-1104.0
2008-09-17,1707.0,0.0,3117.0,-1988.0,2817.0,-1198.0,1634.0,-555.0,798.0,-101.0,10073.0,-3842.0
2018-09-11,868.0,-346.0,2665.0,-1026.9,303.0,-593.0,2562.0,0.0,1629.1,0.0,8027.0,-1965.0
2008-09-18,2002.0,0.0,1558.0,-1197.0,2938.0,-2617.0,1782.0,-1440.0,300.0,-300.0,8580.0,-5554.0
2018-09-12,1000.0,-316.0,3710.5,-402.6,1407.2,-221.0,2864.0,0.0,2200.0,-250.0,11181.0,-1189.0
